Time,LAP_BEACON,G_LAT,ROTY,STEERANGLE,SPEED,THROTTLE,BRAKE,GEAR,G_LON,CLUTCH,RPMS,TC,ABS,SUS_TRAVEL_LF,SUS_TRAVEL_RF,SUS_TRAVEL_LR,SUS_TRAVEL_RR,BRAKE_TEMP_LF,BRAKE_TEMP_RF,BRAKE_TEMP_LR,BRAKE_TEMP_RR,TYRE_PRESS_LF,TYRE_PRESS_RF,TYRE_PRESS_LR,TYRE_PRESS_RR,TYRE_TAIR_LF,TYRE_TAIR_RF,TYRE_TAIR_LR,TYRE_TAIR_RR,WHEEL_SPEED_LF,WHEEL_SPEED_RF,WHEEL_SPEED_LR,WHEEL_SPEED_RR,BUMPSTOPUP_RIDE_LF,BUMPSTOPUP_RIDE_RF,BUMPSTOPUP_RIDE_LR,BUMPSTOPUP_RIDE_RR,BUMPSTOPDN_RIDE_LF,BUMPSTOPDN_RIDE_RF,BUMPSTOPDN_RIDE_LR,BUMPSTOPDN_RIDE_RR,BUMPSTOP_FORCE_LF,BUMPSTOP_FORCE_RF,BUMPSTOP_FORCE_LR,BUMPSTOP_FORCE_RR,EN_ET,EN_TL,EN_TD,EN_TB,EN_TW,EN_W,EN_Dy,EN_AP,EN_GR,TIME
s,..,m/s2,deg/s,deg,km/h,%,%,no,m/s2,%,1/min,..,..,mm,mm,mm,mm,C,C,C,C,..,..,..,..,C,C,C,C,m/s,m/s,m/s,m/s,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0.000,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,25,25,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.010,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.020,0,nan,nan,0,0.0,0,100,nan,nan,100,0,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,5,1174,2,3,2,0
0.025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.030,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.035,nan,nan,nan,0,0.0,0,100,nan,nan,100,0,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.040,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,5,1174,2,3,2,0
0.045,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.050,0,-0.00,-0.00,nan,nan,nan,nan,0,0,nan,nan,0,0,11,11,15,15,27,27,27,27,25,25,25,25,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.055,nan,nan,nan,0,0.0,0,100,nan,nan,100,0,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.060,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,5,1174,2,3,2,0
0.065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.070,0,nan,nan,0,0.0,0,100,nan,nan,100,0,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.075,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.080,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,5,1174,2,3,2,0
0.085,nan,nan,nan,0,0.0,0,100,nan,nan,100,0,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.090,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.095,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.100,0,0.00,0.00,nan,nan,nan,nan,0,0,nan,nan,0,0,11,11,15,15,27,27,27,27,25,25,25,25,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,5,1174,2,3,2,0
0.105,nan,nan,nan,0,0.0,0,100,nan,nan,100,0,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.110,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.115,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.120,0,nan,nan,0,0.0,0,100,nan,nan,100,0,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,5,1174,2,3,2,0
0.125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.130,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.135,nan,nan,nan,0,0.0,0,100,nan,nan,100,0,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.140,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,5,1175,2,3,2,0
0.145,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.150,0,0.00,0.00,nan,nan,nan,nan,0,0,nan,nan,0,0,11,11,15,15,27,27,27,27,25,25,25,25,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.155,nan,nan,nan,0,0.0,0,100,nan,nan,100,0,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.160,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,5,1174,2,3,2,0
0.165,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.170,0,nan,nan,0,0.0,0,100,nan,nan,100,0,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.175,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.180,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,5,1174,2,3,2,0
0.185,nan,nan,nan,0,0.0,0,100,nan,nan,100,0,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.190,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.195,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.200,0,0.00,-0.00,nan,nan,nan,nan,0,0,nan,nan,0,0,11,11,15,15,27,27,27,27,25,25,25,25,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,5,1174,2,3,2,0
0.205,nan,nan,nan,0,0.0,0,100,nan,nan,100,0,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.210,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.215,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.220,0,nan,nan,0,0.0,0,100,nan,nan,100,0,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,5,1174,2,3,1,0
0.225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.230,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.235,nan,nan,nan,0,0.0,0,100,nan,nan,100,0,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.240,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,5,1174,2,3,1,0
0.245,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.250,0,0.00,-0.00,nan,nan,nan,nan,0,0,nan,nan,0,0,11,11,15,15,27,27,27,27,25,25,25,25,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.255,nan,nan,nan,0,0.0,0,100,nan,nan,100,0,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.260,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,5,1174,2,3,1,0
0.265,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.270,0,nan,nan,0,0.0,0,100,nan,nan,100,0,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.275,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.280,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,5,1174,2,2,1,0
0.285,nan,nan,nan,0,0.0,0,100,nan,nan,100,0,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.290,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.295,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.300,0,-0.00,0.00,nan,nan,nan,nan,0,0,nan,nan,0,0,11,11,15,15,27,27,27,27,25,25,25,25,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,5,1174,2,2,1,0
0.305,nan,nan,nan,0,0.0,0,100,nan,nan,100,0,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.310,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.315,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.320,0,nan,nan,0,0.0,0,100,nan,nan,100,0,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4,1174,2,2,1,0
0.325,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.330,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.335,nan,nan,nan,0,0.0,0,100,nan,nan,100,0,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.340,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4,1174,2,2,0,0
0.345,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.350,0,0.00,-0.00,nan,nan,nan,nan,0,0,nan,nan,0,0,11,11,15,15,27,27,27,27,25,25,25,25,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.355,nan,nan,nan,0,0.0,0,100,nan,nan,100,0,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.360,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4,1174,2,2,0,0
0.365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.370,0,nan,nan,0,0.0,0,100,nan,nan,100,0,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.380,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4,1174,2,2,0,0
0.385,nan,nan,nan,0,0.0,0,100,nan,nan,100,0,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.390,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.395,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.400,0,-0.00,-0.00,nan,nan,nan,nan,0,0,nan,nan,0,0,11,11,15,15,27,27,27,27,25,25,25,25,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4,1173,2,1,0,0
0.405,nan,nan,nan,0,0.0,0,100,nan,nan,100,0,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.410,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.415,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.420,0,nan,nan,0,0.0,0,100,nan,nan,100,0,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4,1173,2,1,-1,0
0.425,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.430,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.435,nan,nan,nan,0,0.0,0,100,nan,nan,100,0,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.440,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,1173,2,1,-1,0
0.445,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.450,0,-0.00,0.00,nan,nan,nan,nan,0,0,nan,nan,0,0,11,11,15,15,27,27,27,27,25,25,25,25,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.455,nan,nan,nan,0,0.0,0,100,nan,nan,100,0,nan,nan,11,11,15,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
