Time,LAP_BEACON,G_LAT,ROTY,STEERANGLE,SPEED,THROTTLE,BRAKE,GEAR,G_LON,CLUTCH,RPMS,TC,ABS,SUS_TRAVEL_LF,SUS_TRAVEL_RF,SUS_TRAVEL_LR,SUS_TRAVEL_RR,BRAKE_TEMP_LF,BRAKE_TEMP_RF,BRAKE_TEMP_LR,BRAKE_TEMP_RR,TYRE_PRESS_LF,TYRE_PRESS_RF,TYRE_PRESS_LR,TYRE_PRESS_RR,TYRE_TAIR_LF,TYRE_TAIR_RF,TYRE_TAIR_LR,TYRE_TAIR_RR,WHEEL_SPEED_LF,WHEEL_SPEED_RF,WHEEL_SPEED_LR,WHEEL_SPEED_RR,BUMPSTOPUP_RIDE_LF,BUMPSTOPUP_RIDE_RF,BUMPSTOPUP_RIDE_LR,BUMPSTOPUP_RIDE_RR,BUMPSTOPDN_RIDE_LF,BUMPSTOPDN_RIDE_RF,BUMPSTOPDN_RIDE_LR,BUMPSTOPDN_RIDE_RR,BUMPSTOP_FORCE_LF,BUMPSTOP_FORCE_RF,BUMPSTOP_FORCE_LR,BUMPSTOP_FORCE_RR,EN_ET,EN_TL,EN_TD,EN_TB,EN_TW,EN_W,EN_Dy,EN_AP,EN_GR,TIME
s,..,m/s2,deg/s,deg,km/h,%,%,no,m/s2,%,1/min,..,..,mm,mm,mm,mm,C,C,C,C,..,..,..,..,C,C,C,C,m/s,m/s,m/s,m/s,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0.000,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
0.050,0,-0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1174,2.3,2,1,0
0.100,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1174,2.4,2,1,0
0.150,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1174,2.5,2,1,0
0.200,0,0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1174,2.5,2,1,0
0.250,0,0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1174,2.4,2,1,0
0.300,0,-0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1173,2.3,2,0,0
0.350,0,0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1173,2.2,1,0,0
0.400,0,-0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1173,2.0,1,0,0
0.450,0,-0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1172,1.8,0,0,0
0.500,0,-0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1172,1.5,0,-1,0
0.550,0,-0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1172,1.2,0,-1,0
0.600,0,0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1171,0.9,0,-1,0
0.650,0,0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1171,0.7,0,-1,0
0.700,0,0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1171,0.3,0,-1,0
0.750,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1170,0.0,0,-1,0
0.800,0,0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1170,-0.2,0,-1,0
0.850,0,-0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1170,-0.5,0,0,0
0.900,0,-0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1171,-0.7,0,0,0
0.950,0,-0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1171,-0.9,0,0,0
1.000,0,-0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1171,-1.1,1,0,0
1.050,0,-0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,1,1171,-1.1,1,1,1
1.100,0,-0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,1,1172,-1.2,1,1,1
1.150,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,1,1172,-1.2,2,1,1
1.200,0,-0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,2,1173,-1.1,2,1,1
1.250,0,-0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,2,1173,-1.0,2,1,1
1.300,0,-0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,2,1173,-0.8,2,1,1
1.350,0,-0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,3,1174,-0.7,2,1,1
1.400,0,-0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,3,1174,-0.4,2,0,1
1.450,0,-0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,3,1174,-0.2,2,0,1
1.500,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,4,1174,0.1,2,0,1
1.550,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,4,1174,0.5,1,-1,1
1.600,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,4,1174,0.7,1,-1,1
1.650,0,-0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,4,1174,1.0,0,-1,1
1.700,0,-0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,4,1173,1.3,0,-1,1
1.750,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,4,1173,1.6,0,-1,1
1.800,0,-0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,4,1173,1.8,0,-1,1
1.850,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,4,1172,2.0,0,-1,1
1.900,0,0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,4,1172,2.2,0,0,1
1.950,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,4,1171,2.3,0,0,1
2.000,0,-0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,3,1171,2.4,0,0,1
2.050,0,-0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,3,1171,2.4,0,0,2
2.100,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,3,1171,2.4,0,1,2
2.150,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,2,1170,2.3,0,1,2
2.200,0,0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,2,1170,2.3,0,1,2
2.250,0,-0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,2,1171,2.1,1,1,2
2.300,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1171,1.9,1,1,2
2.350,0,-0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1171,1.7,2,1,2
2.400,0,-0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1171,1.4,2,1,2
2.450,0,-0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1172,1.2,2,0,2
2.500,0,-0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1172,0.9,2,0,2
2.550,0,-0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1172,0.6,2,0,2
2.600,0,-0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1173,0.4,2,0,2
2.650,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1173,0.1,2,-1,2
2.700,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1173,-0.2,2,-1,2
2.750,0,0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1174,-0.4,1,-1,2
2.800,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,1174,-0.6,1,-1,2
2.850,0,-0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,1174,-0.8,1,-1,2
2.900,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,2,1174,-0.9,0,-1,2
2.950,0,-0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,3,1174,-1.0,0,-1,2
3.000,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,3,1174,-1.0,0,0,2
3.050,0,0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,3,1173,-1.0,0,0,3
3.100,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,3,1173,-0.9,0,0,3
3.150,0,0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,4,1173,-0.9,0,0,3
3.200,0,-0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,4,1172,-0.8,0,1,3
3.250,0,0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,4,1172,-0.6,0,1,3
3.300,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1172,-0.4,0,1,3
3.350,0,-0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1171,-0.2,0,1,3
3.400,0,0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1171,0.1,0,1,3
3.450,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,4,1171,0.3,1,1,3
3.500,0,0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,4,1171,0.6,1,0,3
3.550,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,4,1171,0.8,1,0,3
3.600,0,-0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,3,1171,1.0,2,0,3
3.650,0,-0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,3,1171,1.3,2,0,3
3.700,0,-0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,3,1171,1.5,2,0,3
3.750,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,3,1171,1.7,2,0,3
3.800,0,-0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,2,1171,1.9,2,-1,3
3.850,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,2,1172,2.0,2,-1,3
3.900,0,-0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,2,1172,2.1,2,-1,3
3.950,0,-0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,1,1172,2.2,2,-1,3
4.000,0,-0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,1,1173,2.2,1,-1,3
4.050,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,1,1173,2.2,1,-1,4
4.100,0,-0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,1,1173,2.1,0,0,4
4.150,0,-0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,1173,2.0,0,0,4
4.200,0,-0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,1174,1.9,0,0,4
4.250,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,1174,1.8,0,0,4
4.300,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,1174,1.6,0,0,4
4.350,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1174,1.4,0,1,4
4.400,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1174,1.2,0,1,4
4.450,0,-0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,2,1173,1.0,0,1,4
4.500,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,2,1173,0.7,0,1,4
4.550,0,-0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,2,1173,0.5,0,1,4
4.600,0,-0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,3,1173,0.3,0,1,4
4.650,0,-0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,3,1172,-0.0,0,0,4
4.700,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,3,1172,-0.2,1,0,4
4.750,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,3,1172,-0.4,1,0,4
4.800,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,4,1171,-0.6,1,0,4
4.850,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,4,1171,-0.7,2,0,4
4.900,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,4,1171,-0.8,2,-1,4
4.950,0,0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,4,1171,-0.8,2,-1,4
5.000,0,-0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,4,1171,-0.8,2,-1,4
5.050,0,0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,4,1171,-0.8,2,-1,5
5.100,0,-0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,4,1171,-0.8,2,-1,5
5.150,0,-0.00,-0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,4,1171,-0.7,2,-1,5
5.200,0,-0.00,0.00,0,0.0,0,100,0,0,100,0,0,0,11,11,15,15,27,27,27,27,25,25,24,24,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,4,1171,-0.6,1,0,5
